Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1544,CA-2020-107181,2/4/2020,2/8/2020,Standard Class,DB-13270,Deborah Brumfield,Home Office,INDIA,Rajkot,Gujarat,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.9,3,0.2,29.01
1545,CA-2020-107181,2/4/2020,2/8/2020,Standard Class,DB-13270,Deborah Brumfield,Home Office,INDIA,Rajkot,Gujarat,92024,West,OFF-PA-10000350,Office Supplies,Paper,Message Book,,,,
1546,CA-2020-150245,12/31/2020,1/4/2021,Second Class,PC-18745,Pamela Coakley,Corporate,INDIA,Bhubaneshwar,Odissa,13601,East,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases,,,,
1547,CA-2021-111395,11/23/2021,11/27/2021,Standard Class,VB-21745,Victoria Brennan,Corporate,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.43
1548,CA-2021-111395,11/23/2021,11/27/2021,Standard Class,VB-21745,Victoria Brennan,Corporate,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.91,2,0.8,-40.65
1549,CA-2021-111395,11/23/2021,11/27/2021,Standard Class,VB-21745,Victoria Brennan,Corporate,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-ST-10001291,Office Supplies,Storage,Tenex Personal Self-Stacking Standard File Box,,,,
1550,CA-2020-134278,7/6/2020,7/8/2020,First Class,EP-13915,Emily Phan,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.99,1,0.2,175
1551,US-2023-124926,11/13/2023,11/18/2023,Second Class,ME-17320,Maria Etezadi,Home Office,INDIA,Gwalior,Madhya Pradesh,474001,North,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.32,6,0.8,-24.71
1552,CA-2022-159345,6/17/2022,6/22/2022,Standard Class,IG-15085,Ivan Gibson,Consumer,INDIA,Rajkot,Gujarat,92024,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,2,0,54.86
1553,CA-2020-130274,5/3/2020,5/5/2020,First Class,JS-15940,Joni Sundaresam,Home Office,INDIA,Raipur,Chattisgarh,54915,North,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.35
1554,CA-2023-158386,10/16/2023,10/21/2023,Standard Class,BO-11425,Bobby Odegard,Consumer,INDIA,Bangalore,Karnataka,40475,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0,57.39
1555,CA-2021-111507,2/6/2021,2/13/2021,Standard Class,VW-21775,Victoria Wilson,Corporate,INDIA,Nagpur,Maharashtra,98006,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0,1.53
1556,CA-2023-120761,9/4/2023,9/8/2023,Standard Class,AB-10150,Aimee Bixby,Consumer,INDIA,Gopalpur,Odissa,11561,East,TEC-AC-10000171,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,,,,
1557,CA-2022-109176,5/9/2022,5/15/2022,Standard Class,JW-16075,Julia West,Consumer,INDIA,Kolkata,West Bengal,700001,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.34,1,0.2,3.5
1558,CA-2022-109176,5/9/2022,5/15/2022,Standard Class,JW-16075,Julia West,Consumer,INDIA,Kolkata,West Bengal,700001,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,5,0.2,9.92
1559,CA-2021-112116,3/16/2021,3/18/2021,Second Class,JE-15475,Jeremy Ellison,Consumer,INDIA,Mumbai,Maharashtra,400001,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0,44.71
1560,CA-2022-126809,4/9/2022,4/13/2022,Standard Class,EB-13750,Edward Becker,Corporate,INDIA,Mumbai,Maharashtra,400001,West,OFF-BI-10003712,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,,,,
1561,CA-2020-105172,4/4/2020,4/9/2020,Standard Class,PK-18910,Paul Knutson,Home Office,INDIA,Surat,Gujarat,335009,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.07
1562,CA-2023-107293,9/5/2023,9/6/2023,First Class,CS-12400,Christopher Schild,Home Office,INDIA,Mumbai,Maharashtra,98115,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.72
1563,US-2023-102890,6/30/2023,6/30/2023,Same Day,SG-20470,Sheri Gordon,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.98
1564,CA-2021-158554,11/9/2021,11/9/2021,Same Day,CM-12190,Amravati Melton,Consumer,INDIA,Kolkata,West Bengal,19134,East,OFF-PA-10004000,Office Supplies,Paper,While You Were Out Pads,,,,
1565,CA-2020-116239,3/4/2020,3/4/2020,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bangalore,Karnataka,530068,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.75
1566,CA-2021-132101,3/19/2021,3/25/2021,Standard Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mumbai,Maharashtra,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,0.2,39.69
1567,CA-2021-129112,11/29/2021,11/30/2021,First Class,AW-10840,Anthony Witt,Consumer,INDIA,Indore,Madhya Pradesh,75002,North,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.27
1568,CA-2021-129112,11/29/2021,11/30/2021,First Class,AW-10840,Anthony Witt,Consumer,INDIA,Indore,Madhya Pradesh,75002,North,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.78,4,0.8,-13.62
1569,US-2023-152002,6/11/2023,6/11/2023,Same Day,DV-13465,Dianna Vittorini,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,OFF-PA-10000357,Office Supplies,Paper,White Dual Perf Computer Printout Paper,,,,
1570,CA-2023-165029,11/26/2023,11/30/2023,Standard Class,AH-10075,Adam Hart,Corporate,INDIA,Bangalore,Karnataka,30318,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0,3.72
1571,US-2020-157385,11/23/2020,11/25/2020,First Class,SC-20095,Sanjit Chand,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.94
1572,US-2020-157385,11/23/2020,11/25/2020,First Class,SC-20095,Sanjit Chand,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3,0,10.48
1573,US-2020-157385,11/23/2020,11/25/2020,First Class,SC-20095,Sanjit Chand,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0,6.3
1574,US-2020-157385,11/23/2020,11/25/2020,First Class,SC-20095,Sanjit Chand,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84
1575,CA-2020-101602,12/15/2020,12/18/2020,First Class,MC-18100,Mick Crebagga,Consumer,INDIA,Bhopal,Madhya Pradesh,79907,North,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.15
1576,CA-2020-101602,12/15/2020,12/18/2020,First Class,MC-18100,Mick Crebagga,Consumer,INDIA,Bhopal,Madhya Pradesh,79907,North,FUR-CH-10004675,Furniture,Chairs,Lifetime Advantage Folding Chairs,,,,
1577,CA-2022-109057,4/22/2022,4/27/2022,Standard Class,TT-21460,Tonja Turnell,Home Office,INDIA,Jodhpur,Rajasthan,60505,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.95,2,0.2,2.4
1578,CA-2022-154403,5/23/2022,5/27/2022,Standard Class,AP-10720,Anne Pryor,Home Office,INDIA,Chennai,Tamil Nadu,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0,2.44
1579,CA-2022-102456,2/27/2022,3/1/2022,First Class,DL-12865,Dan Lawera,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-AP-10004336,Office Supplies,Appliances,Conquest 14 Commercial Heavy-Duty Upright Vacuum,,,,
1580,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.31
1581,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.81,9,0.4,-153.12
1582,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers,,,,
1583,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2,0.2,456.59
1584,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.35
1585,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96
1586,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.39
1587,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0,68.98
1588,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-FA-10000992,Office Supplies,Fasteners,Acco Clips to Go Binder Clips,,,,
1589,CA-2021-131338,8/9/2021,8/12/2021,First Class,NP-18325,Naresj Patel,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0,34.69
1590,CA-2022-109911,5/12/2022,5/16/2022,Standard Class,VG-21805,Vivek Grady,Corporate,INDIA,Kochi,Kerala,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,2.96
1591,US-2022-132423,4/15/2022,4/19/2022,Standard Class,MY-18295,Muhammed Yedwab,Corporate,INDIA,Ujjain,Madhya Pradesh,76051,North,OFF-AR-10001221,Office Supplies,Art,Dixon Ticonderoga Erasable Colored Pencil Set,,,,
1592,US-2022-132423,4/15/2022,4/19/2022,Standard Class,MY-18295,Muhammed Yedwab,Corporate,INDIA,Ujjain,Madhya Pradesh,76051,North,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.91
1593,CA-2021-122826,6/23/2021,6/25/2021,Second Class,RD-19480,Rick Duston,Consumer,INDIA,Mumbai,Maharashtra,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.57,4,0.2,22.68
1594,CA-2020-117317,10/19/2020,10/19/2020,Same Day,JF-15490,Jeremy Farry,Consumer,INDIA,Ahmedabad,Gujarat,320008,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.59
1595,CA-2021-118423,3/24/2021,3/27/2021,First Class,DP-13390,Dennis Pardue,Home Office,INDIA,Raipur,Chattisgarh,61604,North,FUR-BO-10000362,Furniture,Bookcases,Sauder Surat Library Bookcases,359.06,3,0.3,-35.91
1596,CA-2023-149181,5/8/2023,5/12/2023,Standard Class,MD-17350,Maribeth Dona,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,0.3,-2.06
1597,CA-2023-132234,10/16/2023,10/18/2023,First Class,MY-17380,Maribeth Yedwab,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.14
1598,CA-2023-158876,11/19/2023,11/21/2023,Second Class,AB-10150,Aimee Bixby,Consumer,INDIA,Bhopal,Madhya Pradesh,75007,North,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.9,4,0.2,5.28
1599,CA-2023-158876,11/19/2023,11/21/2023,Second Class,AB-10150,Aimee Bixby,Consumer,INDIA,Bhopal,Madhya Pradesh,75007,North,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.67,1,0.2,0.5
1600,CA-2023-158876,11/19/2023,11/21/2023,Second Class,AB-10150,Aimee Bixby,Consumer,INDIA,Bhopal,Madhya Pradesh,75007,North,OFF-AR-10003373,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener,,,,
1601,CA-2023-158876,11/19/2023,11/21/2023,Second Class,AB-10150,Aimee Bixby,Consumer,INDIA,Bhopal,Madhya Pradesh,75007,North,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,2,0.6,-13.99
1602,CA-2022-164672,5/8/2022,5/13/2022,Second Class,GB-14530,George Bell,Corporate,INDIA,Guwahati,Assam,781001,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat",,,,
1603,US-2022-132857,12/11/2022,12/17/2022,Standard Class,CA-12775,Cynthia Arntzen,Consumer,INDIA,Coimbatore,Tamil Nadu,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.67,3,0.2,1.67
1604,CA-2023-116645,11/30/2023,12/4/2023,Standard Class,ME-17725,Max Engle,Consumer,INDIA,Brahmapur,Assam,19711,East,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener,,,,
1605,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5,0.2,12.99
1606,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3,0,1.53
1607,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0,21.23
1608,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,OFF-BI-10000050,Office Supplies,Binders,Angle-D Binders with Locking Rings,,,,
1609,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,OFF-PA-10002377,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers,,,,
1610,US-2022-115819,4/19/2022,4/24/2022,Second Class,JO-15280,Jas O'Carroll,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.34,3,0.2,3.27
1611,CA-2020-156349,5/26/2020,5/30/2020,Standard Class,ML-17395,Marina Lichtenstein,Corporate,INDIA,Ahmedabad,Gujarat,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Surat Library Bookcases,290.67,2,0.15,27.36
1612,CA-2020-156349,5/26/2020,5/30/2020,Standard Class,ML-17395,Marina Lichtenstein,Corporate,INDIA,Ahmedabad,Gujarat,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.58,2,0.2,20.16
1613,CA-2020-156349,5/26/2020,5/30/2020,Standard Class,ML-17395,Marina Lichtenstein,Corporate,INDIA,Ahmedabad,Gujarat,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.98,2,0.2,31.49
1614,CA-2023-138380,12/21/2023,12/25/2023,Standard Class,YS-21880,Yana Sorensen,Corporate,INDIA,Ahmedabad,Gujarat,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0,290.01
1615,US-2022-113509,3/15/2022,3/19/2022,Standard Class,PL-18925,Paul Lucas,Home Office,INDIA,Kolkata,West Bengal,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.98,3,0.2,-13.65
1616,CA-2021-130022,8/10/2021,8/16/2021,Standard Class,JK-16120,Julie Kriz,Home Office,INDIA,Ratlam,Madhya Pradesh,457001,North,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1,0,1.8
1617,CA-2021-130022,8/10/2021,8/16/2021,Standard Class,JK-16120,Julie Kriz,Home Office,INDIA,Ratlam,Madhya Pradesh,457001,North,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0,19.87
1618,CA-2021-130022,8/10/2021,8/16/2021,Standard Class,JK-16120,Julie Kriz,Home Office,INDIA,Ratlam,Madhya Pradesh,457001,North,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.51
1619,US-2022-118780,9/10/2022,9/14/2022,Second Class,PN-18775,Parhena Norris,Home Office,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,0,8.92
1620,US-2022-118780,9/10/2022,9/14/2022,Second Class,PN-18775,Parhena Norris,Home Office,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-PA-10000575,Office Supplies,Paper,Wirebound Message Books,,,,
1621,CA-2023-108560,7/8/2023,7/15/2023,Standard Class,JC-15385,Jenna Caffey,Consumer,INDIA,Nagpur,Maharashtra,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube",,,,
1622,CA-2023-108560,7/8/2023,7/15/2023,Standard Class,JC-15385,Jenna Caffey,Consumer,INDIA,Nagpur,Maharashtra,98031,West,OFF-LA-10003930,Office Supplies,Labels,Dot Matrix Printer Tape Reel Labels,,,,
1623,CA-2023-108560,7/8/2023,7/15/2023,Standard Class,JC-15385,Jenna Caffey,Consumer,INDIA,Nagpur,Maharashtra,98031,West,OFF-BI-10001107,Office Supplies,Binders,GBC White Gloss Covers,,,,
1624,CA-2023-108560,7/8/2023,7/15/2023,Standard Class,JC-15385,Jenna Caffey,Consumer,INDIA,Nagpur,Maharashtra,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5
1625,CA-2021-157084,12/19/2021,12/24/2021,Standard Class,JG-15160,James Galang,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.5
1626,CA-2021-157084,12/19/2021,12/24/2021,Standard Class,JG-15160,James Galang,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0,556.97
1627,CA-2021-164539,11/16/2021,11/22/2021,Standard Class,PO-19180,Philisse Overcash,Home Office,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-AP-10002457,Office Supplies,Appliances,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum,,,,
1628,CA-2021-143119,9/24/2021,9/30/2021,Standard Class,MC-17275,Marc Crier,Consumer,INDIA,Udupi,Karnataka,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0,155.25
1629,CA-2023-101049,6/21/2023,6/25/2023,Second Class,AS-10240,Alan Shonely,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,FUR-FU-10004415,Furniture,Furnishings,Stacking Tray,,,,
1630,CA-2023-101049,6/21/2023,6/25/2023,Second Class,AS-10240,Alan Shonely,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.26,6,0.7,-34.38
1631,CA-2022-106530,5/8/2022,5/8/2022,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.06,3,0.2,88.03
1632,CA-2022-106530,5/8/2022,5/8/2022,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.69,2,0.2,3.74
1633,CA-2022-106530,5/8/2022,5/8/2022,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.37,2,0.2,3.63
1634,CA-2022-106530,5/8/2022,5/8/2022,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,0.2,1.57
1635,CA-2022-106530,5/8/2022,5/8/2022,Same Day,CL-12565,Clay Ludtke,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2,0.2,7.26
1636,CA-2020-168984,11/26/2020,12/2/2020,Standard Class,NW-18400,Natalie Webber,Consumer,INDIA,Jaipur,Rajasthan,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,3,0.2,5.44
1637,CA-2020-168984,11/26/2020,12/2/2020,Standard Class,NW-18400,Natalie Webber,Consumer,INDIA,Jaipur,Rajasthan,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27
1638,CA-2020-168984,11/26/2020,12/2/2020,Standard Class,NW-18400,Natalie Webber,Consumer,INDIA,Jaipur,Rajasthan,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,4,0.2,-87.67
1639,CA-2022-157266,5/26/2022,6/1/2022,Standard Class,TB-21280,Toby Braunhardt,Consumer,INDIA,Pune,Maharashtra,20016,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0,9.33
1640,CA-2022-157266,5/26/2022,6/1/2022,Standard Class,TB-21280,Toby Braunhardt,Consumer,INDIA,Pune,Maharashtra,20016,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.43
1641,CA-2022-157266,5/26/2022,6/1/2022,Standard Class,TB-21280,Toby Braunhardt,Consumer,INDIA,Pune,Maharashtra,20016,West,OFF-PA-10004675,Office Supplies,Paper,Telephone Message Books with Fax/Mobile Section,,,,
1642,CA-2022-157266,5/26/2022,6/1/2022,Standard Class,TB-21280,Toby Braunhardt,Consumer,INDIA,Pune,Maharashtra,20016,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.38
1643,US-2020-134712,11/29/2020,12/4/2020,Standard Class,BS-11380,Bill Stewart,Corporate,INDIA,Korba,Chattisgarh,60076,North,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.62,2,0.2,3.95
1644,CA-2021-111829,3/19/2021,3/20/2021,First Class,FH-14365,Fred Hopkins,Corporate,INDIA,Mumbai,Maharashtra,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.34
1645,CA-2021-111829,3/19/2021,3/20/2021,First Class,FH-14365,Fred Hopkins,Corporate,INDIA,Mumbai,Maharashtra,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7,0,1480.47
1646,CA-2021-111829,3/19/2021,3/20/2021,First Class,FH-14365,Fred Hopkins,Corporate,INDIA,Mumbai,Maharashtra,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0,100.66
1647,CA-2021-105221,11/1/2021,11/3/2021,First Class,VM-21685,Valerie Mitchum,Home Office,INDIA,Kolkata,West Bengal,700001,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.09
1648,CA-2021-105221,11/1/2021,11/3/2021,First Class,VM-21685,Valerie Mitchum,Home Office,INDIA,Kolkata,West Bengal,700001,East,OFF-FA-10001135,Office Supplies,Fasteners,Brites Rubber Bands,,,,
1649,CA-2021-120341,9/26/2021,9/29/2021,Second Class,SF-20200,Sarah Foster,Consumer,INDIA,Kolkata,West Bengal,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.1,6,0.7,-100.92
1650,CA-2021-120341,9/26/2021,9/29/2021,Second Class,SF-20200,Sarah Foster,Consumer,INDIA,Kolkata,West Bengal,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.89,1,0.4,-9.18
1651,CA-2020-135699,8/29/2020,8/29/2020,Same Day,HH-15010,Hilary Holden,Corporate,INDIA,Surat,Gujarat,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.86
1652,CA-2020-135699,8/29/2020,8/29/2020,Same Day,HH-15010,Hilary Holden,Corporate,INDIA,Surat,Gujarat,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,0,6.41
1653,US-2023-132444,11/18/2023,11/21/2023,First Class,CD-12280,Christina DeMoss,Consumer,INDIA,Mumbai,Maharashtra,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0,45.81
1654,US-2023-132444,11/18/2023,11/21/2023,First Class,CD-12280,Christina DeMoss,Consumer,INDIA,Mumbai,Maharashtra,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.33
1655,US-2023-132444,11/18/2023,11/21/2023,First Class,CD-12280,Christina DeMoss,Consumer,INDIA,Mumbai,Maharashtra,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0,1.42
